player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot
P00313,David Sabitzer,31,Austrian,Austria,1,Goalkeeper,192,75,Right
P00314,Marcel Lainer,21,Austrian,Austria,2,Goalkeeper,192,77,Right
P00913,Jackson Duke,23,Australian,Australia,3,Goalkeeper,188,81,Left
P00932,Aaron Wright,23,Australian,Australia,22,Forward,185,76,Right
P00936,Keanu Duke,21,Australian,Australia,26,Forward,178,67,Right
P00919,Keanu McGree,31,Australian,Australia,9,Defender,179,66,Right
P00929,Awer Vukovic,24,Australian,Australia,19,Midfielder,168,73,Right
P00923,Mathew Boyle,26,Australian,Australia,13,Midfielder,167,73,Right
P00915,Aaron Goodwin,23,Australian,Australia,5,Defender,183,74,Left
P00926,Harry King,25,Australian,Australia,16,Midfielder,186,76,Right
P00918,Ajdin Rogic,23,Australian,Australia,8,Defender,179,76,Right
P00928,Keanu Wright,18,Australian,Australia,18,Midfielder,183,74,Left
P00921,Craig Borges,23,Australian,Australia,11,Defender,182,76,Right
P00933,Jackson Vukovic,24,Australian,Australia,23,Forward,164,65,Left
P00916,Jackson Baccus,32,Australian,Australia,6,Defender,196,84,Right
P00935,Ajdin Souttar,27,Australian,Australia,25,Forward,180,69,Left
P00930,Craig Mooy,32,Australian,Australia,20,Midfielder,183,85,Right
P00922,Mat Cummins,25,Australian,Australia,12,Defender,176,76,Right
P00925,Jackson Kusini,29,Australian,Australia,15,Midfielder,180,75,Right
P00934,Harry Mooy,22,Australian,Australia,24,Forward,190,78,Right
P00924,Aaron Metcalfe,26,Australian,Australia,14,Midfielder,185,78,Left
P00920,Awer Tilio,20,Australian,Australia,10,Defender,182,76,Left
P00927,Ajdin Jones,27,Australian,Australia,17,Midfielder,179,79,Left
P00931,Mathew Jones,25,Australian,Australia,21,Forward,181,75,Right
P00914,Mathew Behich,24,Australian,Australia,4,Defender,185,77,Left
P00917,Harry Leckie,32,Australian,Australia,7,Defender,191,80,Right
P00912,Aaron Souttar,28,Australian,Australia,2,Goalkeeper,182,77,Left
P00911,Mathew Mooy,25,Australian,Australia,1,Goalkeeper,191,83,Left
P00184,Bruno Leao,27,Portuguese,Portugal,2,Goalkeeper,187,78,Right
P00198,Rafael Antonio,25,Portuguese,Portugal,16,Midfielder,182,77,Right
P00193,Ruben Inacio,18,Portuguese,Portugal,11,Defender,181,80,Right
P00206,Rafael Fernandes,19,Portuguese,Portugal,24,Forward,188,74,Right
P00201,Pedro Pepe,26,Portuguese,Portugal,19,Midfielder,175,80,Right
P00197,Bernardo Conceicao,21,Portuguese,Portugal,15,Midfielder,179,76,Right
P00200,Joao Taremi,21,Portuguese,Portugal,18,Midfielder,175,71,Left
P00194,Pepe Carvalho,30,Portuguese,Portugal,12,Defender,185,78,Right
P00186,Cristiano Jota,29,Portuguese,Portugal,4,Defender,188,73,Right
P00207,Diogo Leao,26,Portuguese,Portugal,25,Forward,169,71,Right
P00208,Joao Felix,25,Portuguese,Portugal,26,Forward,175,67,Right
P00204,Bruno Taremi,23,Portuguese,Portugal,22,Forward,190,84,Right
P00189,Rafael Guedes,30,Portuguese,Portugal,7,Defender,177,77,Right
P00191,Joao Neves,28,Portuguese,Portugal,9,Defender,178,74,Right
P00188,Bernardo Santos,31,Portuguese,Portugal,6,Defender,186,80,Right
P00199,Diogo Eustaquio,26,Portuguese,Portugal,17,Midfielder,179,73,Right
P00187,Bruno Cancelo,25,Portuguese,Portugal,5,Defender,185,75,Right
P00190,Diogo Semedo,23,Portuguese,Portugal,8,Defender,173,70,Right
P00196,Bruno Vitinha,18,Portuguese,Portugal,14,Midfielder,180,80,Right
P00203,Cristiano Eustaquio,23,Portuguese,Portugal,21,Forward,170,71,Left
P00195,Cristiano Palhinha,24,Portuguese,Portugal,13,Midfielder,176,75,Right
P00205,Bernardo Pepe,27,Portuguese,Portugal,23,Forward,175,68,Right
P00202,Ruben Fernandes,35,Portuguese,Portugal,20,Midfielder,169,69,Right
P00192,Pedro Neto,25,Portuguese,Portugal,10,Defender,183,73,Right
P00183,Cristiano Fernandes,33,Portuguese,Portugal,1,Goalkeeper,185,79,Left
P00185,Bernardo Felix,27,Portuguese,Portugal,3,Goalkeeper,190,80,Right
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right
P01188,Ramiz Boufantin,28,Algerian,Algeria,18,Midfielder,188,78,Right
P01175,Ismael Benlamri,30,Algerian,Algeria,5,Defender,183,77,Left
P01177,Yacine Aouar,20,Algerian,Algeria,7,Defender,183,79,Right
P01183,Riyad Benrahma,30,Algerian,Algeria,13,Midfielder,181,71,Right
P01176,Sofiane Zerrouki,31,Algerian,Algeria,6,Defender,179,73,Right
P01195,Houssem Brahimi,27,Algerian,Algeria,25,Forward,168,69,Right
P01179,Ramiz Slimani,29,Algerian,Algeria,9,Defender,192,81,Right
P01182,Islam Touzi,19,Algerian,Algeria,12,Defender,178,69,Right
P01192,Ismael Boufantin,29,Algerian,Algeria,22,Forward,177,78,Right
P01190,Nabil Bennacer,24,Algerian,Algeria,20,Midfielder,178,76,Left
P01191,Riyad Mokrani,28,Algerian,Algeria,21,Forward,192,76,Left
P01184,Ismael Brahim,21,Algerian,Algeria,14,Midfielder,187,79,Left
P01194,Yacine Bennacer,30,Algerian,Algeria,24,Forward,185,77,Left
P01187,Houssem Mokrani,24,Algerian,Algeria,17,Midfielder,176,72,Left
P01193,Sofiane Kara,24,Algerian,Algeria,23,Forward,181,71,Right
P01196,Ramiz Mandrea,23,Algerian,Algeria,26,Forward,185,75,Left
P01185,Sofiane Bayo,18,Algerian,Algeria,15,Midfielder,178,68,Right
P01178,Houssem Belkebla,36,Algerian,Algeria,8,Defender,181,82,Left
P01174,Riyad Bensebaini,22,Algerian,Algeria,4,Defender,193,80,Right
P01189,Adam Kara,21,Algerian,Algeria,19,Midfielder,177,75,Right
P01186,Yacine Benkhemassa,25,Algerian,Algeria,16,Midfielder,177,72,Left
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right
P01181,Nabil Khezami,29,Algerian,Algeria,11,Defender,183,83,Right
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right
P01172,Ismael Brahimi,34,Algerian,Algeria,2,Goalkeeper,187,80,Right
P00730,Joel Borges,25,Costa Rican,Costa Rica,2,Goalkeeper,192,72,Right
P00732,Keylor Calvo,27,Costa Rican,Costa Rica,4,Defender,190,79,Right
P00734,Bryan Matarrita,31,Costa Rican,Costa Rica,6,Defender,185,80,Left
P00743,Bryan Leiton,27,Costa Rican,Costa Rica,15,Midfielder,174,75,Right
P00744,Celso Zuniga,33,Costa Rican,Costa Rica,16,Midfielder,176,71,Right
P00736,Francisco Wallace,27,Costa Rican,Costa Rica,8,Defender,180,75,Left
P00733,Joel Oviedo,34,Costa Rican,Costa Rica,5,Defender,186,81,Right
P00750,Joel Salas,21,Costa Rican,Costa Rica,22,Forward,176,71,Right
P00748,Oscar Campbell,29,Costa Rican,Costa Rica,20,Midfielder,185,78,Right
P00745,Francisco Aguilar,26,Costa Rican,Costa Rica,17,Midfielder,173,75,Right
P00753,Francisco Borges,25,Costa Rican,Costa Rica,25,Forward,187,80,Right
P00742,Joel Soto,26,Costa Rican,Costa Rica,14,Midfielder,179,71,Left
P00740,Ronald Haxiel,26,Costa Rican,Costa Rica,12,Defender,180,72,Right
P00737,Randal Brenes,23,Costa Rican,Costa Rica,9,Defender,188,78,Left
P00752,Celso Campbell,27,Costa Rican,Costa Rica,24,Forward,182,67,Right
P00741,Keylor Watson,23,Costa Rican,Costa Rica,13,Midfielder,177,76,Right
P00749,Keylor Aguilar,25,Costa Rican,Costa Rica,21,Forward,178,73,Right
P00754,Randal Duarte,23,Costa Rican,Costa Rica,26,Forward,174,72,Right
P00739,Oscar Chacon,29,Costa Rican,Costa Rica,11,Defender,177,79,Right
P00751,Bryan Vargas,28,Costa Rican,Costa Rica,23,Forward,176,72,Right
P00738,Patrick Alvarado,30,Costa Rican,Costa Rica,10,Defender,179,74,Right
P00746,Randal Salas,32,Costa Rican,Costa Rica,18,Midfielder,171,68,Right
P00735,Celso Tejeda,23,Costa Rican,Costa Rica,7,Defender,180,76,Right
P00747,Patrick Vargas,20,Costa Rican,Costa Rica,19,Midfielder,183,70,Right
P00731,Bryan Duarte,28,Costa Rican,Costa Rica,3,Goalkeeper,186,76,Right
P00729,Keylor Campbell,28,Costa Rican,Costa Rica,1,Goalkeeper,191,82,Right
P01146,Youssef Skhiri,32,Tunisian,Tunisia,2,Goalkeeper,187,81,Right
P01154,Aissa Bennacer,26,Tunisian,Tunisia,10,Defender,186,79,Left
P01158,Youssef Dahmen,19,Tunisian,Tunisia,14,Midfielder,182,76,Right
P01165,Wahbi Chalali,24,Tunisian,Tunisia,21,Forward,185,74,Right
P01148,Wahbi Bronn,30,Tunisian,Tunisia,4,Defender,175,75,Left
P01169,Nader Skhiri,22,Tunisian,Tunisia,25,Forward,170,71,Right
P01163,Aissa Dhaou,34,Tunisian,Tunisia,19,Midfielder,176,75,Right
P01157,Wahbi Dragger,27,Tunisian,Tunisia,13,Midfielder,179,77,Right
P01164,Dylan Msakni,28,Tunisian,Tunisia,20,Midfielder,177,68,Right
P01152,Nader Haddadi,21,Tunisian,Tunisia,8,Defender,181,77,Right
P01159,Ali Melki,21,Tunisian,Tunisia,15,Midfielder,186,80,Left
P01149,Youssef Laidouni,31,Tunisian,Tunisia,5,Defender,184,75,Right
P01168,Ellyes Msakni,26,Tunisian,Tunisia,24,Forward,182,77,Right
P01162,Hannibal Krid,33,Tunisian,Tunisia,18,Midfielder,179,81,Right
P01156,Montassar Sassi,30,Tunisian,Tunisia,12,Defender,185,80,Right
P01166,Youssef Krid,23,Tunisian,Tunisia,22,Forward,180,77,Right
P01153,Hannibal Mathlouthi,27,Tunisian,Tunisia,9,Defender,181,79,Left
P01160,Ellyes Msaad,28,Tunisian,Tunisia,16,Midfielder,178,75,Right
P01170,Hannibal Talbi,27,Tunisian,Tunisia,26,Forward,182,76,Right
P01167,Ali Dhaou,18,Tunisian,Tunisia,23,Forward,168,75,Right
P01161,Nader Chalali,34,Tunisian,Tunisia,17,Midfielder,183,75,Right
P01155,Dylan Hamdi,24,Tunisian,Tunisia,11,Defender,176,75,Left
P01150,Ali Dhaouadi,28,Tunisian,Tunisia,6,Defender,185,84,Left
P01151,Ellyes Sliti,28,Tunisian,Tunisia,7,Defender,188,84,Right
P01147,Ali Talbi,27,Tunisian,Tunisia,3,Goalkeeper,185,78,Right
P01145,Wahbi Msakni,24,Tunisian,Tunisia,1,Goalkeeper,190,81,Left
P00809,Kaoru Kamada,33,Japanese,Japan,3,Goalkeeper,191,80,Right
P00819,Daichi Asano,26,Japanese,Japan,13,Midfielder,183,75,Right
P00825,Ao Shiotani,23,Japanese,Japan,19,Midfielder,178,73,Right
P00810,Daichi Doan,28,Japanese,Japan,4,Defender,177,72,Right
P00812,Kaoru Yoshida,28,Japanese,Japan,6,Defender,192,75,Right
P00814,Ritsu Ito,24,Japanese,Japan,8,Defender,183,81,Right
P00816,Ao Mori,25,Japanese,Japan,10,Defender,184,72,Right
P00826,Ayase Kubo,25,Japanese,Japan,20,Midfielder,186,79,Right
P00815,Junya Furuhashi,28,Japanese,Japan,9,Defender,181,70,Left
P00817,Ayase Suzuki,22,Japanese,Japan,11,Defender,181,79,Right
P00811,Takefusa Tanaka,18,Japanese,Japan,5,Defender,187,78,Right
P00830,Wataru Kubo,28,Japanese,Japan,24,Forward,181,75,Right
P00822,Wataru Ueda,31,Japanese,Japan,16,Midfielder,180,77,Right
P00827,Daichi Hashioka,32,Japanese,Japan,21,Forward,185,79,Left
P00832,Junya Kamada,21,Japanese,Japan,26,Forward,179,71,Right
P00824,Junya Nakano,28,Japanese,Japan,18,Midfielder,177,76,Left
P00813,Wataru Itakura,28,Japanese,Japan,7,Defender,185,75,Right
P00821,Kaoru Machida,29,Japanese,Japan,15,Midfielder,184,71,Right
P00829,Kaoru Shiotani,29,Japanese,Japan,23,Forward,169,70,Right
P00818,Hiroki Ogawa,33,Japanese,Japan,12,Defender,188,84,Right
P00820,Takefusa Hatate,27,Japanese,Japan,14,Midfielder,179,77,Right
P00823,Ritsu Hashioka,28,Japanese,Japan,17,Midfielder,179,74,Left
P00831,Ritsu Endo,28,Japanese,Japan,25,Forward,186,79,Left
P00828,Takefusa Nakano,29,Japanese,Japan,22,Forward,171,70,Left
P00808,Takefusa Endo,29,Japanese,Japan,2,Goalkeeper,189,80,Right
P00807,Daichi Kubo,24,Japanese,Japan,1,Goalkeeper,194,85,Right
P00209,Luka Kovacic,34,Croatian,Croatia,1,Goalkeeper,192,79,Right
P00229,Luka Musah,25,Croatian,Croatia,21,Forward,179,76,Right
P00232,Marcelo Kovacic,22,Croatian,Croatia,24,Forward,186,75,Left
P00219,Mario Ivanusec,19,Croatian,Croatia,11,Defender,180,66,Right
P00226,Dominik Kljulanovic,26,Croatian,Croatia,18,Midfielder,174,76,Right
P00233,Josko Brozovic,21,Croatian,Croatia,25,Forward,168,74,Right
P00230,Mateo Kljulanovic,31,Croatian,Croatia,22,Forward,188,79,Right
P00217,Dominik Juranovic,32,Croatian,Croatia,9,Defender,186,78,Right
P00227,Andrej Bajkovic,24,Croatian,Croatia,19,Midfielder,181,79,Right
P00214,Ivan Gvardiol,18,Croatian,Croatia,6,Defender,184,83,Right
P00215,Marcelo Lovren,29,Croatian,Croatia,7,Defender,186,76,Right
P00222,Mateo Stanisic,19,Croatian,Croatia,14,Midfielder,183,78,Right
P00220,Ante Budimir,27,Croatian,Croatia,12,Defender,182,72,Right
P00234,Dominik Kramaric,29,Croatian,Croatia,26,Forward,174,68,Right
P00228,Mario Kovacic,27,Croatian,Croatia,20,Midfielder,180,79,Right
P00212,Luka Vlasic,25,Croatian,Croatia,4,Defender,181,72,Right
P00225,Josko Musah,29,Croatian,Croatia,17,Midfielder,176,70,Right
P00224,Marcelo Petkovic,25,Croatian,Croatia,16,Midfielder,173,73,Right
P00223,Ivan Erlic,20,Croatian,Croatia,15,Midfielder,177,70,Left
P00221,Luka Barisic,26,Croatian,Croatia,13,Midfielder,177,72,Right
P00218,Andrej Sutalo,26,Croatian,Croatia,10,Defender,178,70,Right
P00231,Ivan Bajkovic,23,Croatian,Croatia,23,Forward,178,78,Right
P00213,Mateo Pasalic,24,Croatian,Croatia,5,Defender,188,80,Right
P00216,Josko Bradaric,29,Croatian,Croatia,8,Defender,184,75,Right
P00210,Mateo Brozovic,20,Croatian,Croatia,2,Goalkeeper,188,76,Right
P00211,Ivan Kramaric,29,Croatian,Croatia,3,Goalkeeper,188,79,Left
P00106,Federico Tonali,38,Italian,Italy,2,Goalkeeper,183,77,Right
P00118,Federico Berardi,27,Italian,Italy,14,Midfielder,182,79,Right
P00113,Ciro Spinazzola,31,Italian,Italy,9,Defender,186,77,Right
P00126,Federico Colpani,29,Italian,Italy,22,Forward,175,74,Right
P00117,Gianluigi Di Lorenzo,34,Italian,Italy,13,Midfielder,182,74,Left
P00123,Lorenzo Retegui,34,Italian,Italy,19,Midfielder,177,74,Right
P00116,Alessandro Udogie,24,Italian,Italy,12,Defender,185,77,Left
P00129,Marco Tonali,27,Italian,Italy,25,Forward,171,68,Left
P00110,Nicolo Bastoni,29,Italian,Italy,6,Defender,182,80,Left
P00115,Stephan Guglielmo,25,Italian,Italy,11,Defender,189,77,Left
P00122,Ciro Colpani,26,Italian,Italy,18,Midfielder,177,76,Right
P00119,Nicolo Vicario,27,Italian,Italy,15,Midfielder,170,74,Right
P00125,Gianluigi Calafiori,25,Italian,Italy,21,Forward,189,77,Right
P00111,Sandro Scamacca,26,Italian,Italy,7,Defender,184,75,Right
P00108,Gianluigi Verratti,31,Italian,Italy,4,Defender,182,71,Right
P00130,Ciro Immobile,31,Italian,Italy,26,Forward,163,72,Right
P00127,Nicolo Retegui,29,Italian,Italy,23,Forward,182,80,Left
P00114,Lorenzo Frascati,20,Italian,Italy,10,Defender,192,76,Right
P00120,Sandro Bellanova,22,Italian,Italy,16,Midfielder,174,70,Right
P00124,Stephan Chiesa,27,Italian,Italy,20,Midfielder,177,75,Right
P00128,Sandro Chiesa,31,Italian,Italy,24,Forward,185,78,Right
P00109,Federico Pellegrini,24,Italian,Italy,5,Defender,172,71,Right
P00112,Marco Locatelli,24,Italian,Italy,8,Defender,186,74,Right
P00121,Marco Calafiori,24,Italian,Italy,17,Midfielder,184,76,Right
P00105,Gianluigi Chiesa,33,Italian,Italy,1,Goalkeeper,187,75,Right
P00107,Nicolo Immobile,29,Italian,Italy,3,Goalkeeper,189,79,Right
P01172,Ismael Brahimi,34,Algerian,Algeria,2,Goalkeeper,187,80,Right
P01177,Yacine Aouar,20,Algerian,Algeria,7,Defender,183,79,Right
P01178,Houssem Belkebla,36,Algerian,Algeria,8,Defender,181,82,Left
P01196,Ramiz Mandrea,23,Algerian,Algeria,26,Forward,185,75,Left
P01189,Adam Kara,21,Algerian,Algeria,19,Midfielder,177,75,Right
P01194,Yacine Bennacer,30,Algerian,Algeria,24,Forward,185,77,Left
P01181,Nabil Khezami,29,Algerian,Algeria,11,Defender,183,83,Right
P01182,Islam Touzi,19,Algerian,Algeria,12,Defender,178,69,Right
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right
P01195,Houssem Brahimi,27,Algerian,Algeria,25,Forward,168,69,Right
P01183,Riyad Benrahma,30,Algerian,Algeria,13,Midfielder,181,71,Right
P01191,Riyad Mokrani,28,Algerian,Algeria,21,Forward,192,76,Left
P01185,Sofiane Bayo,18,Algerian,Algeria,15,Midfielder,178,68,Right
P01174,Riyad Bensebaini,22,Algerian,Algeria,4,Defender,193,80,Right
P01187,Houssem Mokrani,24,Algerian,Algeria,17,Midfielder,176,72,Left
P01186,Yacine Benkhemassa,25,Algerian,Algeria,16,Midfielder,177,72,Left
P01175,Ismael Benlamri,30,Algerian,Algeria,5,Defender,183,77,Left
P01179,Ramiz Slimani,29,Algerian,Algeria,9,Defender,192,81,Right
P01176,Sofiane Zerrouki,31,Algerian,Algeria,6,Defender,179,73,Right
P01192,Ismael Boufantin,29,Algerian,Algeria,22,Forward,177,78,Right
P01188,Ramiz Boufantin,28,Algerian,Algeria,18,Midfielder,188,78,Right
P01193,Sofiane Kara,24,Algerian,Algeria,23,Forward,181,71,Right
P01190,Nabil Bennacer,24,Algerian,Algeria,20,Midfielder,178,76,Left
P01184,Ismael Brahim,21,Algerian,Algeria,14,Midfielder,187,79,Left
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right
P00731,Bryan Duarte,28,Costa Rican,Costa Rica,3,Goalkeeper,186,76,Right
P00751,Bryan Vargas,28,Costa Rican,Costa Rica,23,Forward,176,72,Right
P00732,Keylor Calvo,27,Costa Rican,Costa Rica,4,Defender,190,79,Right
P00747,Patrick Vargas,20,Costa Rican,Costa Rica,19,Midfielder,183,70,Right
P00738,Patrick Alvarado,30,Costa Rican,Costa Rica,10,Defender,179,74,Right
P00735,Celso Tejeda,23,Costa Rican,Costa Rica,7,Defender,180,76,Right
P00745,Francisco Aguilar,26,Costa Rican,Costa Rica,17,Midfielder,173,75,Right
P00737,Randal Brenes,23,Costa Rican,Costa Rica,9,Defender,188,78,Left
P00753,Francisco Borges,25,Costa Rican,Costa Rica,25,Forward,187,80,Right
P00741,Keylor Watson,23,Costa Rican,Costa Rica,13,Midfielder,177,76,Right
P00739,Oscar Chacon,29,Costa Rican,Costa Rica,11,Defender,177,79,Right
P00746,Randal Salas,32,Costa Rican,Costa Rica,18,Midfielder,171,68,Right
P00743,Bryan Leiton,27,Costa Rican,Costa Rica,15,Midfielder,174,75,Right
P00744,Celso Zuniga,33,Costa Rican,Costa Rica,16,Midfielder,176,71,Right
P00736,Francisco Wallace,27,Costa Rican,Costa Rica,8,Defender,180,75,Left
P00733,Joel Oviedo,34,Costa Rican,Costa Rica,5,Defender,186,81,Right
P00740,Ronald Haxiel,26,Costa Rican,Costa Rica,12,Defender,180,72,Right
P00742,Joel Soto,26,Costa Rican,Costa Rica,14,Midfielder,179,71,Left
P00749,Keylor Aguilar,25,Costa Rican,Costa Rica,21,Forward,178,73,Right
P00752,Celso Campbell,27,Costa Rican,Costa Rica,24,Forward,182,67,Right
P00750,Joel Salas,21,Costa Rican,Costa Rica,22,Forward,176,71,Right
P00734,Bryan Matarrita,31,Costa Rican,Costa Rica,6,Defender,185,80,Left
P00748,Oscar Campbell,29,Costa Rican,Costa Rica,20,Midfielder,185,78,Right
P00754,Randal Duarte,23,Costa Rican,Costa Rica,26,Forward,174,72,Right
P00729,Keylor Campbell,28,Costa Rican,Costa Rica,1,Goalkeeper,191,82,Right
P00730,Joel Borges,25,Costa Rican,Costa Rica,2,Goalkeeper,192,72,Right
P01095,Jordan Williams,23,Ghanaian,Ghana,3,Goalkeeper,183,73,Right
P01117,Kamaldeen Ayew,24,Ghanaian,Ghana,25,Forward,184,74,Right
P01104,Osman Mensah,28,Ghanaian,Ghana,12,Defender,192,74,Right
P01113,Mohammed Attiogbe,22,Ghanaian,Ghana,21,Forward,163,67,Left
P01099,Andre Kudus,23,Ghanaian,Ghana,7,Defender,179,72,Left
P01106,Thomas Rahman,28,Ghanaian,Ghana,14,Midfielder,172,71,Left
P01114,Thomas Asante,24,Ghanaian,Ghana,22,Forward,178,83,Right
P01111,Alexander Issahaku,31,Ghanaian,Ghana,19,Midfielder,167,69,Right
P01102,Alexander Abubakari,28,Ghanaian,Ghana,10,Defender,185,77,Right
P01115,Jordan Issahaku,25,Ghanaian,Ghana,23,Forward,179,84,Right
P01101,Inaki Seidu,24,Ghanaian,Ghana,9,Defender,179,78,Right
P01109,Kamaldeen Attiogbe,21,Ghanaian,Ghana,17,Midfielder,166,70,Right
P01105,Mohammed Otoo,32,Ghanaian,Ghana,13,Midfielder,178,75,Right
P01112,Daniel Partey,22,Ghanaian,Ghana,20,Midfielder,182,75,Right
P01097,Thomas Djiku,31,Ghanaian,Ghana,5,Defender,181,77,Right
P01118,Inaki Williams,24,Ghanaian,Ghana,26,Forward,171,68,Right
P01103,Daniel Lens,27,Ghanaian,Ghana,11,Defender,191,77,Right
P01107,Jordan Kasim,25,Ghanaian,Ghana,15,Midfielder,183,83,Right
P01100,Kamaldeen Barnieh,37,Ghanaian,Ghana,8,Defender,178,69,Right
P01110,Inaki Asante,28,Ghanaian,Ghana,18,Midfielder,181,82,Right
P01116,Andre Partey,27,Ghanaian,Ghana,24,Forward,174,69,Right
P01098,Jordan Baba,28,Ghanaian,Ghana,6,Defender,180,70,Right
P01108,Andre Osabutey,30,Ghanaian,Ghana,16,Midfielder,179,75,Right
P01096,Mohammed Sulemana,31,Ghanaian,Ghana,4,Defender,183,82,Left
P01094,Thomas Ayew,28,Ghanaian,Ghana,2,Goalkeeper,188,81,Right
P01093,Mohammed Partey,24,Ghanaian,Ghana,1,Goalkeeper,188,83,Right
P00575,Federico Bentancur,21,Uruguayan,Uruguay,3,Goalkeeper,187,75,Right
P00596,Jose Cavani,25,Uruguayan,Uruguay,24,Forward,189,78,Right
P00578,Federico Coates,30,Uruguayan,Uruguay,6,Defender,184,81,Right
P00589,Ronald Varela,27,Uruguayan,Uruguay,17,Midfielder,181,74,Left
P00588,Jose Rodriguez,31,Uruguayan,Uruguay,16,Midfielder,182,74,Right
P00583,Diego Vina,34,Uruguayan,Uruguay,11,Defender,187,79,Left
P00579,Jose Torreira,23,Uruguayan,Uruguay,7,Defender,178,73,Left
P00581,Sebastian Nunez,29,Uruguayan,Uruguay,9,Defender,188,78,Right
P00595,Federico Trezeguet,30,Uruguayan,Uruguay,23,Forward,184,73,Left
P00576,Luis Araujo,30,Uruguayan,Uruguay,4,Defender,179,75,Left
P00593,Luis Varela,22,Uruguayan,Uruguay,21,Forward,174,71,Right
P00587,Federico Caceres,25,Uruguayan,Uruguay,15,Midfielder,181,80,Right
P00580,Ronald De Arrascaeta,35,Uruguayan,Uruguay,8,Defender,190,85,Right
P00586,Edinson Ugarte,26,Uruguayan,Uruguay,14,Midfielder,182,71,Left
P00584,Nahitan Canobbio,28,Uruguayan,Uruguay,12,Defender,179,74,Right
P00597,Ronald Gimenez,21,Uruguayan,Uruguay,25,Forward,189,74,Right
P00591,Rodrigo Trezeguet,26,Uruguayan,Uruguay,19,Midfielder,175,82,Left
P00594,Edinson Torres,26,Uruguayan,Uruguay,22,Forward,175,72,Left
P00585,Luis Pellistri,34,Uruguayan,Uruguay,13,Midfielder,179,77,Left
P00590,Sebastian Torres,25,Uruguayan,Uruguay,18,Midfielder,181,74,Right
P00592,Diego Cavani,23,Uruguayan,Uruguay,20,Midfielder,181,77,Right
P00577,Edinson Nandez,23,Uruguayan,Uruguay,5,Defender,182,78,Right
P00582,Rodrigo Olivera,25,Uruguayan,Uruguay,10,Defender,187,75,Right
P00598,Sebastian Bentancur,28,Uruguayan,Uruguay,26,Forward,184,80,Right
P00573,Luis Cavani,26,Uruguayan,Uruguay,1,Goalkeeper,185,76,Right
P00574,Edinson Gimenez,32,Uruguayan,Uruguay,2,Goalkeeper,185,81,Right
P00912,Aaron Souttar,28,Australian,Australia,2,Goalkeeper,182,77,Left
P00921,Craig Borges,23,Australian,Australia,11,Defender,182,76,Right
P00923,Mathew Boyle,26,Australian,Australia,13,Midfielder,167,73,Right
P00918,Ajdin Rogic,23,Australian,Australia,8,Defender,179,76,Right
P00936,Keanu Duke,21,Australian,Australia,26,Forward,178,67,Right
P00932,Aaron Wright,23,Australian,Australia,22,Forward,185,76,Right
P00917,Harry Leckie,32,Australian,Australia,7,Defender,191,80,Right
P00915,Aaron Goodwin,23,Australian,Australia,5,Defender,183,74,Left
P00934,Harry Mooy,22,Australian,Australia,24,Forward,190,78,Right
P00924,Aaron Metcalfe,26,Australian,Australia,14,Midfielder,185,78,Left
P00930,Craig Mooy,32,Australian,Australia,20,Midfielder,183,85,Right
